Weekday,HOEP,Ontario_Demand,Temperature,Windchill_Index,Wind_Speed,Humidex,Relative_Humidity,Dew_Point,Pressure_Station,Date_Time
0,30.77,19999.0,28.4,28.54,24.0,32.52,45.0,15.7,99.35,2019-07-10 15:00:00
0,21.43,20346.0,28.9,30.07,28.0,34.39,47.0,16.7,99.32,2019-07-10 16:00:00
0,19.76,20701.0,27.9,29.82,23.0,34.69,52.0,17.4,99.27,2019-07-10 17:00:00
0,21.42,21015.0,26.2,27.84,18.0,34.16,55.0,16.5,99.21,2019-07-10 18:00:00
0,19.51,21083.0,25.6,27.11,17.0,31.49,54.0,15.7,99.2,2019-07-10 19:00:00
0,19.66,20678.0,24.7,25.93,20.0,30.08,55.0,15.1,99.2,2019-07-10 20:00:00
0,20.18,20022.0,23.9,24.68,25.0,29.52,60.0,15.7,99.16,2019-07-10 21:00:00
0,18.76,20156.0,23.4,24.27,13.0,29.38,68.0,17.4,99.19,2019-07-10 22:00:00
0,20.15,19091.0,23.9,24.63,8.0,29.88,70.0,18.3,99.13,2019-07-10 23:00:00
0,19.73,17569.0,22.5,23.34,12.0,32.19,84.0,19.7,99.04,2019-07-11 00:00:00
0,17.04,14538.0,22.6,23.37,5.0,29.74,81.0,19.3,99.05,2019-07-11 01:00:00
0,15.73,15626.0,23.0,23.34,18.0,29.95,79.0,19.2,98.98,2019-07-11 02:00:00
0,0.47,15020.0,22.5,22.92,16.0,29.91,81.0,19.1,98.94,2019-07-11 03:00:00
0,16.93,14414.0,22.4,22.17,16.0,29.74,81.0,19.1,98.94,2019-07-11 04:00:00
0,15.17,14347.0,22.5,23.02,20.0,30.11,80.0,19.0,98.91,2019-07-11 05:00:00
0,14.36,14651.0,22.0,22.79,11.0,29.79,86.0,19.5,98.89,2019-07-11 06:00:00
0,14.38,15662.0,22.3,22.85,12.0,29.16,83.0,19.4,98.86,2019-07-11 07:00:00
0,14.49,17066.0,23.2,23.17,13.0,30.6,82.0,20.1,98.87,2019-07-11 08:00:00
0,24.84,17947.0,24.4,24.06,19.0,32.09,78.0,20.4,98.84,2019-07-11 09:00:00
0,16.96,18596.0,25.5,25.77,16.0,34.09,78.0,21.5,98.83,2019-07-11 10:00:00
0,16.73,19206.0,24.4,25.41,27.0,36.49,88.0,22.2,98.81,2019-07-11 11:00:00
0,15.41,19750.0,27.2,24.77,21.0,35.07,67.0,20.6,98.69,2019-07-11 12:00:00
0,19.95,19955.0,29.4,29.16,27.0,39.48,67.0,22.7,98.62,2019-07-11 13:00:00
0,22.0,20760.0,28.2,30.36,13.0,41.92,66.0,21.5,98.61,2019-07-11 14:00:00
0,16.98,20398.0,26.0,25.28,27.0,37.15,70.0,20.2,98.62,2019-07-11 15:00:00
0,20.61,20003.0,29.8,27.63,25.0,35.83,49.0,18.1,98.62,2019-07-11 16:00:00
0,20.89,20694.0,28.6,30.31,37.0,36.33,49.0,17.2,98.6,2019-07-11 17:00:00
0,13.33,20701.0,25.9,27.29,33.0,34.67,55.0,16.2,98.69,2019-07-11 18:00:00
0,13.33,20324.0,24.6,25.6,32.0,31.23,56.0,15.4,98.74,2019-07-11 19:00:00
0,4.8,19956.0,23.3,23.8,30.0,29.14,56.0,14.2,98.77,2019-07-11 20:00:00
0,13.35,19178.0,21.3,21.46,25.0,27.28,61.0,13.6,98.8,2019-07-11 21:00:00
0,9.6,18728.0,19.7,19.3,28.0,24.6,64.0,12.7,98.85,2019-07-11 22:00:00
0,13.36,17608.0,18.5,17.91,24.0,22.79,69.0,12.9,98.86,2019-07-11 23:00:00
0,18.69,16028.0,17.6,17.21,16.0,21.82,75.0,13.2,98.82,2019-07-12 00:00:00
0,17.28,14113.0,17.0,16.01,14.0,21.37,82.0,14.0,98.82,2019-07-12 01:00:00
0,7.36,13814.0,17.5,16.42,15.0,21.17,83.0,14.5,98.84,2019-07-12 02:00:00
0,3.61,13321.0,18.1,16.99,14.0,21.89,81.0,14.9,98.86,2019-07-12 03:00:00
0,3.314,13060.0,18.0,17.73,14.0,22.12,83.0,15.1,98.86,2019-07-12 04:00:00
0,3.018,13088.0,18.7,17.53,19.0,23.01,81.0,15.4,98.87,2019-07-12 05:00:00
0,2.722,13547.0,18.8,18.41,19.0,23.05,80.0,15.4,98.9,2019-07-12 06:00:00
0,2.426,14530.0,19.0,18.26,22.0,23.21,80.0,15.6,98.96,2019-07-12 07:00:00
0,2.13,15867.0,19.2,19.06,11.0,23.73,79.0,15.5,99.0,2019-07-12 08:00:00
0,0.4,16687.0,20.8,19.27,17.0,25.21,73.0,15.7,99.03,2019-07-12 09:00:00
0,0.8766666666666667,16932.0,20.8,20.86,11.0,25.58,71.0,15.5,99.06,2019-07-12 10:00:00
0,1.3533333333333335,17037.0,20.2,20.05,25.0,24.98,69.0,14.3,99.12,2019-07-12 11:00:00
0,1.83,17202.0,20.2,20.31,12.0,24.21,68.0,14.2,99.15,2019-07-12 12:00:00
0,8.29,16991.0,20.7,20.24,13.0,24.39,67.0,14.5,99.16,2019-07-12 13:00:00
0,5.86,17033.0,21.1,21.49,9.0,24.78,62.0,13.8,99.16,2019-07-12 14:00:00
0,10.94,17076.0,21.9,21.51,17.0,25.55,62.0,14.5,99.16,2019-07-12 15:00:00
0,1.41,17058.0,22.6,23.27,4.0,26.65,58.0,14.2,99.13,2019-07-12 16:00:00
0,8.12,17402.0,23.5,23.34,8.0,27.58,57.0,14.7,99.12,2019-07-12 17:00:00
0,10.86,17982.0,24.1,23.78,13.0,28.36,56.0,15.0,99.09,2019-07-12 18:00:00
0,3.17,18183.0,22.7,23.92,8.0,29.37,62.0,15.1,99.08,2019-07-12 19:00:00
0,3.66,18250.0,22.0,22.85,12.0,28.4,64.0,15.1,99.13,2019-07-12 20:00:00
0,20.07,17857.0,21.5,21.92,16.0,26.32,64.0,14.7,99.16,2019-07-12 21:00:00
0,13.62,17545.0,19.7,19.81,14.0,26.49,74.0,14.9,99.19,2019-07-12 22:00:00
0,10.87,16641.0,18.1,18.05,13.0,24.48,81.0,14.9,99.19,2019-07-12 23:00:00
1,12.08,15340.0,17.8,17.23,10.0,23.42,83.0,14.8,99.21,2019-07-13 00:00:00
1,12.74,14317.0,16.9,16.87,10.0,22.68,85.0,14.4,99.2,2019-07-13 01:00:00
1,6.78,13237.0,16.9,16.31,12.0,22.35,85.0,14.4,99.23,2019-07-13 02:00:00
1,4.18,12659.0,16.3,15.1,12.0,20.65,87.0,14.2,99.25,2019-07-13 03:00:00
1,1.58,12382.0,16.4,15.35,8.0,20.33,84.0,13.8,99.23,2019-07-13 04:00:00
1,1.46,12181.0,17.0,15.01,19.0,20.65,84.0,14.3,99.24,2019-07-13 05:00:00
1,1.34,12252.0,16.3,15.22,12.0,21.07,85.0,13.8,99.25,2019-07-13 06:00:00
1,1.22,12437.0,18.1,15.65,17.0,21.94,80.0,14.6,99.26,2019-07-13 07:00:00
1,1.1,13079.0,21.1,17.78,15.0,26.11,76.0,16.8,99.26,2019-07-13 08:00:00
1,0.98,13996.0,23.5,21.89,10.0,28.72,67.0,17.1,99.27,2019-07-13 09:00:00
1,0.86,15085.0,25.7,24.53,16.0,31.15,60.0,17.5,99.23,2019-07-13 10:00:00
1,13.67,15842.0,26.8,26.41,21.0,31.98,54.0,16.8,99.2,2019-07-13 11:00:00
1,12.64,16489.0,28.0,28.57,20.0,34.4,53.0,17.8,99.17,2019-07-13 12:00:00
1,10.35,17082.0,28.8,29.54,30.0,35.24,53.0,18.3,99.13,2019-07-13 13:00:00
1,7.61,17524.0,29.7,30.31,36.0,35.29,46.0,17.2,99.06,2019-07-13 14:00:00
1,4.33,17911.0,28.8,31.1,32.0,39.03,53.0,18.4,99.0,2019-07-13 15:00:00
1,4.728,18064.0,22.5,22.19,13.0,42.13,83.0,19.6,99.05,2019-07-13 16:00:00
1,5.126,17921.0,25.0,22.79,16.0,34.58,86.0,22.5,99.07,2019-07-13 17:00:00
1,5.524,18346.0,27.9,26.54,21.0,36.52,67.0,21.4,99.06,2019-07-13 18:00:00
1,5.922000000000001,18645.0,28.0,29.83,21.0,35.43,61.0,19.9,99.05,2019-07-13 19:00:00
1,6.32,18663.0,27.4,29.33,21.0,35.05,60.0,19.2,99.08,2019-07-13 20:00:00
1,12.63,18244.0,26.3,27.97,18.0,35.41,66.0,19.5,99.1,2019-07-13 21:00:00
1,5.35,17922.0,24.8,26.14,16.0,34.24,71.0,19.3,99.2,2019-07-13 22:00:00
1,5.86,16894.0,23.6,24.4,26.0,30.38,65.0,16.7,99.27,2019-07-13 23:00:00
1,0.79,15608.0,22.1,22.55,23.0,27.59,59.0,13.9,99.33,2019-07-14 00:00:00
1,0.82,14207.0,20.8,20.79,26.0,23.63,47.0,9.2,99.36,2019-07-14 01:00:00
1,1.435,13377.0,19.4,19.15,22.0,22.21,50.0,8.9,99.39,2019-07-14 02:00:00
1,2.05,12712.0,18.2,16.09,22.0,21.11,58.0,10.0,99.42,2019-07-14 03:00:00
1,1.9833333333333332,12309.0,17.8,17.53,15.0,20.25,63.0,10.7,99.45,2019-07-14 04:00:00
1,1.9166666666666667,12147.0,16.9,16.14,19.0,20.29,71.0,11.7,99.5,2019-07-14 05:00:00
1,1.85,11999.0,17.2,16.35,16.0,19.71,74.0,12.5,99.53,2019-07-14 06:00:00
1,4.76,12004.0,17.9,17.11,10.0,20.78,74.0,13.2,99.59,2019-07-14 07:00:00
1,5.22,12598.0,19.3,18.07,10.0,22.58,71.0,13.9,99.68,2019-07-14 08:00:00
1,10.14,13519.0,20.7,19.66,11.0,24.23,67.0,14.5,99.75,2019-07-14 09:00:00
1,10.27,14424.0,21.9,21.23,15.0,25.71,62.0,14.6,99.81,2019-07-14 10:00:00
1,19.16,15077.0,23.3,22.45,22.0,26.63,54.0,13.7,99.81,2019-07-14 11:00:00
1,14.35,15532.0,24.3,24.51,13.0,28.5,55.0,14.7,99.81,2019-07-14 12:00:00
1,16.47,15798.0,24.2,25.19,11.0,28.62,53.0,14.1,99.78,2019-07-14 13:00:00
1,18.93,15953.0,25.4,25.6,10.0,28.92,47.0,13.6,99.77,2019-07-14 14:00:00
1,12.87,16149.0,26.0,26.46,13.0,30.56,50.0,15.0,99.74,2019-07-14 15:00:00
1,1.57,16524.0,26.6,27.63,16.0,31.39,51.0,15.9,99.72,2019-07-14 16:00:00
1,5.33,17216.0,27.0,28.22,10.0,31.47,49.0,15.7,99.71,2019-07-14 17:00:00
1,5.506666666666667,18109.0,26.8,27.91,14.0,31.27,48.0,15.2,99.7,2019-07-14 18:00:00
1,5.683333333333334,18487.0,25.3,26.46,13.0,30.88,50.0,14.4,99.69,2019-07-14 19:00:00
1,5.86,18612.0,24.3,25.4,21.0,30.14,58.0,15.7,99.73,2019-07-14 20:00:00
1,3.44,18049.0,22.5,23.18,19.0,28.87,60.0,14.6,99.76,2019-07-14 21:00:00
1,7.28,17663.0,21.1,20.92,19.0,26.79,65.0,14.2,99.84,2019-07-14 22:00:00
1,3.27,16751.0,20.1,20.66,9.0,24.72,66.0,13.6,99.83,2019-07-14 23:00:00
0,5.04,15381.0,19.1,19.26,10.0,23.41,69.0,13.5,99.84,2019-07-15 00:00:00
0,3.03,15266.0,18.1,17.9,15.0,22.64,74.0,13.4,99.83,2019-07-15 01:00:00
0,13.43,13346.0,17.9,18.05,9.0,21.24,74.0,13.2,99.85,2019-07-15 02:00:00
0,11.635714285714286,12792.0,16.5,15.93,15.0,21.69,82.0,13.5,99.86,2019-07-15 03:00:00
0,9.84142857142857,12465.0,16.0,15.56,10.0,20.28,85.0,13.5,99.83,2019-07-15 04:00:00
0,8.047142857142857,12387.0,16.1,15.69,11.0,19.6,83.0,13.3,99.82,2019-07-15 05:00:00
0,6.252857142857143,12745.0,15.5,15.47,8.0,19.65,85.0,13.1,99.86,2019-07-15 06:00:00
0,4.458571428571428,13542.0,16.9,14.86,12.0,19.8,79.0,13.3,99.9,2019-07-15 07:00:00
0,2.6642857142857146,14644.0,18.2,16.1,16.0,21.39,74.0,13.5,99.92,2019-07-15 08:00:00
0,0.87,15663.0,20.8,17.9,17.0,23.98,64.0,13.8,99.95,2019-07-15 09:00:00
0,15.22,16377.0,21.5,21.17,19.0,25.55,62.0,14.0,99.95,2019-07-15 10:00:00
0,13.34,17140.0,22.5,22.44,13.0,26.04,58.0,13.9,99.96,2019-07-15 11:00:00
0,4.24,17453.0,23.4,22.84,18.0,27.12,58.0,14.7,99.93,2019-07-15 12:00:00
0,2.6,17689.0,24.3,24.36,22.0,29.01,58.0,15.6,99.89,2019-07-15 13:00:00
0,1.37,18196.0,25.2,24.77,21.0,29.76,55.0,15.7,99.82,2019-07-15 14:00:00
0,1.6660000000000001,18515.0,26.1,26.22,18.0,30.13,51.0,15.3,99.75,2019-07-15 15:00:00
0,1.9620000000000002,18955.0,25.8,26.92,14.0,30.91,51.0,15.2,99.71,2019-07-15 16:00:00
0,2.258,19727.0,26.3,27.01,16.0,31.39,51.0,15.6,99.64,2019-07-15 17:00:00
0,2.5540000000000003,20406.0,25.6,26.73,25.0,31.33,54.0,15.8,99.6,2019-07-15 18:00:00
0,2.85,20193.0,24.8,26.0,23.0,31.34,61.0,16.9,99.57,2019-07-15 19:00:00
0,16.92,19902.0,24.0,25.09,18.0,30.54,64.0,17.0,99.53,2019-07-15 20:00:00
0,25.84,19497.0,24.1,24.72,18.0,29.55,65.0,17.2,99.57,2019-07-15 21:00:00
0,41.25,19372.0,24.9,25.0,22.0,28.93,53.0,14.8,99.59,2019-07-15 22:00:00
0,26.48,18104.0,24.9,25.56,26.0,26.45,39.0,10.4,99.55,2019-07-15 23:00:00
0,16.71,16490.0,23.3,24.63,8.0,29.14,56.0,14.1,99.55,2019-07-16 00:00:00
0,20.82,16550.0,22.2,23.1,12.0,26.81,58.0,13.7,99.53,2019-07-16 01:00:00
0,17.655,14299.0,21.4,21.8,19.0,25.73,57.0,12.7,99.58,2019-07-16 02:00:00
0,14.49,13848.0,18.8,18.28,19.0,27.63,82.0,15.7,99.45,2019-07-16 03:00:00
0,13.45,13630.0,19.4,20.54,2.0,23.86,80.0,15.9,99.41,2019-07-16 04:00:00
0,13.82,13595.0,19.4,20.14,4.0,23.61,78.0,15.6,99.4,2019-07-16 05:00:00
0,14.01,13923.0,19.1,18.81,21.0,24.53,84.0,16.4,99.42,2019-07-16 06:00:00
0,14.38,14873.0,19.9,19.48,9.0,24.29,77.0,15.8,99.41,2019-07-16 07:00:00
0,5.71,16268.0,21.7,19.99,20.0,27.83,81.0,18.3,99.41,2019-07-16 08:00:00
0,3.265,17507.0,26.4,22.68,13.0,34.23,70.0,20.7,99.41,2019-07-16 09:00:00
0,0.82,18460.0,28.6,28.41,13.0,35.66,58.0,19.9,99.43,2019-07-16 10:00:00
0,1.92,18983.0,30.2,30.97,15.0,37.28,53.0,19.8,99.44,2019-07-16 11:00:00
0,3.8419999999999996,19766.0,30.9,32.37,22.0,38.02,47.0,18.7,99.45,2019-07-16 12:00:00
0,5.763999999999999,20147.0,30.7,32.31,13.0,39.31,50.0,19.4,99.4,2019-07-16 13:00:00
0,7.686,20100.0,30.3,31.95,13.0,37.17,49.0,18.6,99.34,2019-07-16 14:00:00
0,9.608,20124.0,29.0,31.37,31.0,40.17,54.0,19.0,99.34,2019-07-16 15:00:00
0,11.53,20383.0,25.2,24.61,22.0,45.78,85.0,22.4,99.32,2019-07-16 16:00:00
0,13.74,20347.0,26.9,26.55,29.0,34.9,67.0,20.4,99.29,2019-07-16 17:00:00
0,9.06,20496.0,26.2,27.63,16.0,36.98,71.0,20.5,99.25,2019-07-16 18:00:00
0,20.38,20363.0,26.1,27.5,16.0,34.24,71.0,20.4,99.2,2019-07-16 19:00:00
0,29.51,20262.0,25.8,27.36,17.0,34.07,72.0,20.5,99.18,2019-07-16 20:00:00
0,13.16,20204.0,25.1,26.47,18.0,34.64,77.0,20.9,99.24,2019-07-16 21:00:00
0,5.27,20481.0,24.2,24.99,17.0,35.14,87.0,21.9,99.27,2019-07-16 22:00:00
0,1.94,19573.0,24.5,25.29,20.0,33.83,86.0,22.0,99.27,2019-07-16 23:00:00
0,3.17,17807.0,24.3,25.29,20.0,33.83,86.0,21.8,99.25,2019-07-17 00:00:00
0,2.8557142857142854,15961.0,24.0,25.02,21.0,33.62,87.0,21.8,99.25,2019-07-17 01:00:00
0,2.5414285714285714,15720.0,23.5,24.26,21.0,33.37,90.0,21.7,99.22,2019-07-17 02:00:00
0,2.227142857142857,15124.0,23.3,24.09,18.0,32.24,90.0,21.6,99.15,2019-07-17 03:00:00
0,1.9128571428571426,14686.0,23.2,24.0,17.0,32.4,91.0,21.7,99.13,2019-07-17 04:00:00
0,1.5985714285714283,14662.0,23.3,24.07,15.0,32.05,90.0,21.6,99.12,2019-07-17 05:00:00
0,1.2842857142857138,15204.0,23.2,23.87,17.0,32.37,92.0,21.8,99.15,2019-07-17 06:00:00
0,0.97,16096.0,22.5,23.46,12.0,33.13,98.0,22.2,99.14,2019-07-17 07:00:00
0,8.1,17446.0,22.9,23.53,13.0,32.59,97.0,22.4,99.16,2019-07-17 08:00:00
0,10.27,18366.0,23.2,23.82,15.0,33.01,96.0,22.7,99.18,2019-07-17 09:00:00
0,3.8,18832.0,22.5,23.2,15.0,33.32,98.0,22.1,99.22,2019-07-17 10:00:00
0,12.14,19048.0,22.1,22.59,18.0,31.98,98.0,21.8,99.2,2019-07-17 11:00:00
0,11.51,19245.0,23.5,23.03,11.0,33.55,97.0,23.0,99.18,2019-07-17 12:00:00
0,3.73,19363.0,25.5,24.88,10.0,36.08,89.0,23.6,99.18,2019-07-17 13:00:00
0,6.64,19935.0,25.5,26.23,9.0,35.18,83.0,22.4,99.2,2019-07-17 14:00:00
0,8.47,20218.0,26.9,26.83,19.0,36.49,75.0,22.3,99.08,2019-07-17 15:00:00
0,20.03,20310.0,27.3,28.03,8.0,37.26,76.0,22.8,99.05,2019-07-17 16:00:00
0,22.86,20625.0,27.6,29.26,13.0,39.2,77.0,23.3,99.02,2019-07-17 17:00:00
0,11.47,20870.0,25.8,27.33,19.0,38.45,79.0,21.9,99.08,2019-07-17 18:00:00
0,6.04,20805.0,25.6,26.9,15.0,36.51,86.0,23.1,99.09,2019-07-17 19:00:00
0,10.93,20634.0,24.9,26.39,8.0,36.12,86.0,22.4,99.12,2019-07-17 20:00:00
0,14.25,20442.0,24.9,25.94,14.0,34.06,82.0,21.7,99.17,2019-07-17 21:00:00
0,41.22,20351.0,24.9,25.92,15.0,33.71,80.0,21.1,99.23,2019-07-17 22:00:00
0,1.42,19201.0,24.4,25.34,18.0,32.12,72.0,19.0,99.27,2019-07-17 23:00:00
0,2.241,17478.0,22.6,23.34,18.0,34.98,95.0,21.8,99.26,2019-07-18 00:00:00
0,3.0620000000000003,16412.0,22.2,23.27,9.0,32.09,95.0,21.4,99.29,2019-07-18 01:00:00
0,3.883,15022.0,21.8,22.05,27.0,30.77,95.0,21.1,99.31,2019-07-18 02:00:00
0,4.704000000000001,14272.0,21.8,22.14,24.0,30.22,95.0,20.9,99.32,2019-07-18 03:00:00
0,5.525,13890.0,21.9,22.07,22.0,30.25,94.0,20.9,99.31,2019-07-18 04:00:00
0,6.346,13855.0,21.4,21.5,28.0,30.36,96.0,20.8,99.34,2019-07-18 05:00:00
0,7.167000000000001,14176.0,21.8,21.84,18.0,29.89,94.0,20.7,99.35,2019-07-18 06:00:00
0,7.988,15254.0,22.0,22.51,14.0,30.11,93.0,20.7,99.37,2019-07-18 07:00:00
0,8.809000000000001,16549.0,22.3,22.5,17.0,30.06,89.0,20.4,99.39,2019-07-18 08:00:00
0,9.63,17369.0,23.0,22.84,18.0,30.4,83.0,20.0,99.4,2019-07-18 09:00:00
0,7.25,17984.0,23.6,23.87,11.0,31.33,81.0,20.2,99.37,2019-07-18 10:00:00
0,13.57,18524.0,23.6,24.38,27.0,32.4,82.0,20.4,99.38,2019-07-18 11:00:00
0,15.7,19102.0,23.4,24.19,12.0,32.93,84.0,20.6,99.35,2019-07-18 12:00:00
0,17.8,19477.0,23.6,24.28,10.0,31.82,84.0,20.8,99.33,2019-07-18 13:00:00
0,13.4,19951.0,26.2,24.81,15.0,34.43,72.0,21.0,99.29,2019-07-18 14:00:00
0,5.71,20136.0,27.8,27.83,19.0,36.13,66.0,21.1,99.27,2019-07-18 15:00:00
0,2.8,20555.0,27.5,28.65,27.0,38.58,68.0,21.3,99.19,2019-07-18 16:00:00
0,5.25,20714.0,26.9,28.34,18.0,36.39,69.0,21.0,99.05,2019-07-18 17:00:00
0,9.74,20795.0,25.5,26.56,20.0,36.71,78.0,21.3,98.98,2019-07-18 18:00:00
0,13.34,20891.0,25.3,26.58,13.0,34.82,81.0,21.8,99.0,2019-07-18 19:00:00
0,13.36,20792.0,24.6,25.88,12.0,34.81,83.0,21.4,98.97,2019-07-18 20:00:00
0,13.86,20349.0,23.8,24.93,15.0,34.03,85.0,21.1,98.97,2019-07-18 21:00:00
0,6.19,20445.0,23.1,23.94,19.0,32.83,89.0,21.2,99.02,2019-07-18 22:00:00
0,12.99,19560.0,23.0,23.75,17.0,31.87,90.0,21.4,98.99,2019-07-18 23:00:00
0,8.813333333333333,17862.0,23.7,23.6,22.0,32.31,87.0,21.4,98.92,2019-07-19 00:00:00
0,4.636666666666667,17332.0,23.9,24.62,17.0,32.06,81.0,20.6,98.9,2019-07-19 01:00:00
0,0.46,15633.0,23.8,24.44,24.0,32.37,84.0,21.0,98.86,2019-07-19 02:00:00
0,0.6033333333333334,14967.0,23.5,24.22,18.0,32.68,87.0,21.3,98.8,2019-07-19 03:00:00
0,0.7466666666666667,14617.0,22.9,23.99,11.0,32.43,90.0,21.2,98.78,2019-07-19 04:00:00
0,0.89,14587.0,22.7,23.25,14.0,31.31,90.0,21.1,98.82,2019-07-19 05:00:00
0,5.75,15101.0,22.5,23.17,13.0,31.65,91.0,21.1,98.85,2019-07-19 06:00:00
0,3.805,16131.0,23.8,23.29,13.0,32.83,89.0,21.9,98.88,2019-07-19 07:00:00
0,1.86,17760.0,25.1,25.09,14.0,36.13,85.0,22.4,98.89,2019-07-19 08:00:00
0,20.92,19248.0,27.1,26.43,14.0,37.29,79.0,23.3,98.93,2019-07-19 09:00:00
0,24.6,20295.0,28.1,28.72,18.0,39.83,79.0,24.3,98.93,2019-07-19 10:00:00
0,29.8,21036.0,29.5,30.14,9.0,41.56,76.0,24.8,98.92,2019-07-19 11:00:00
0,25.28,21326.0,30.4,31.95,14.0,42.57,71.0,24.6,98.87,2019-07-19 12:00:00
0,4.33,21545.0,29.0,31.35,17.0,42.97,76.0,24.5,98.98,2019-07-19 13:00:00
0,13.28,21256.0,27.2,28.29,23.0,40.81,78.0,23.1,98.92,2019-07-19 14:00:00
0,20.77,20618.0,27.8,28.9,28.0,40.06,81.0,24.2,98.82,2019-07-19 15:00:00
0,19.36,20188.0,28.7,29.83,22.0,39.47,72.0,23.3,98.9,2019-07-19 16:00:00
0,20.79,20867.0,28.9,30.97,16.0,39.9,68.0,22.4,98.88,2019-07-19 17:00:00
0,17.37,21327.0,30.1,31.49,25.0,41.77,71.0,24.4,98.84,2019-07-19 18:00:00
0,15.25,21309.0,30.1,32.35,19.0,42.7,74.0,25.1,98.84,2019-07-19 19:00:00
0,13.8,21278.0,28.9,31.22,17.0,42.83,78.0,24.7,98.84,2019-07-19 20:00:00
0,13.07,21312.0,28.3,30.22,17.0,40.83,79.0,24.3,98.85,2019-07-19 21:00:00
0,8.44,20837.0,27.3,29.125,15.5,39.75,80.0,23.6,98.9,2019-07-19 22:00:00
0,10.82,20362.0,26.3,28.03,14.0,38.67,81.0,22.9,98.95,2019-07-19 23:00:00
1,16.96,18832.0,25.5,27.07,13.0,37.3,85.0,22.9,98.95,2019-07-20 00:00:00
1,16.15,16511.0,25.3,26.59,9.0,36.68,88.0,23.1,98.94,2019-07-20 01:00:00
1,13.34,16506.0,25.5,26.61,17.0,36.3,87.0,23.3,98.91,2019-07-20 02:00:00
1,7.49,15853.0,25.6,26.93,20.0,36.69,87.0,23.4,98.94,2019-07-20 03:00:00
1,20.43,15259.0,25.8,26.99,17.0,36.49,88.0,23.7,98.93,2019-07-20 04:00:00
1,23.59,14821.0,25.4,26.83,13.0,36.12,86.0,23.0,98.91,2019-07-20 05:00:00
1,22.11,14862.0,25.0,26.43,14.0,35.17,85.0,22.4,98.9,2019-07-20 06:00:00
1,25.13,15124.0,25.8,26.2,19.0,35.38,82.0,22.7,98.93,2019-07-20 07:00:00
1,22.12,15912.0,26.1,27.3,21.0,36.52,85.0,23.5,98.82,2019-07-20 08:00:00
1,22.22,17083.0,26.8,27.58,30.0,38.48,83.0,23.7,98.87,2019-07-20 09:00:00
1,27.02,18480.0,27.0,28.11,17.0,37.49,81.0,23.5,98.96,2019-07-20 10:00:00
1,23.46,19406.0,29.1,28.89,14.0,40.56,76.0,24.5,98.93,2019-07-20 11:00:00
1,22.36,20000.0,30.1,31.46,12.0,41.82,72.0,24.7,98.87,2019-07-20 12:00:00
1,24.27,20670.0,31.5,32.67,12.0,42.38,64.0,23.9,98.8,2019-07-20 13:00:00
1,23.16,20689.0,32.3,34.16,14.0,44.26,63.0,24.5,98.77,2019-07-20 14:00:00
1,24.05,20705.5,31.93333333333333,33.901666666666664,15.0,43.486666666666665,62.333333333333336,23.96666666666667,98.77833333333334,2019-07-20 15:00:00
1,24.03,20722.0,31.566666666666666,33.64333333333333,16.0,42.71333333333333,61.666666666666664,23.433333333333334,98.78666666666666,2019-07-20 16:00:00
1,24.0,20738.5,31.2,33.385,17.0,41.94,61.0,22.9,98.79499999999999,2019-07-20 17:00:00
1,23.98,20755.0,30.833333333333332,33.126666666666665,18.0,41.166666666666664,60.333333333333336,22.366666666666667,98.80333333333333,2019-07-20 18:00:00
1,22.99,20771.5,30.46666666666667,32.86833333333333,19.0,40.39333333333333,59.666666666666664,21.833333333333336,98.81166666666667,2019-07-20 19:00:00
1,20.06,20788.0,30.1,32.61,20.0,39.62,59.0,21.3,98.82,2019-07-20 20:00:00
1,7.23,20545.0,29.5,31.59,17.0,39.01,61.0,21.4,98.88,2019-07-20 21:00:00
1,13.36,20638.0,23.2,23.88,21.0,43.86,86.0,20.7,98.88,2019-07-20 22:00:00
1,12.89,19223.0,22.8,23.43,19.0,32.72,93.0,21.6,98.74,2019-07-20 23:00:00
1,4.66,17737.0,22.2,22.62,25.0,31.86,96.0,21.5,98.72,2019-07-21 00:00:00
1,5.675000000000001,15142.0,22.8,23.71,4.0,31.74,94.0,21.8,98.83,2019-07-21 01:00:00
1,6.69,15683.0,23.1,23.92,8.0,31.39,87.0,20.8,98.94,2019-07-21 02:00:00
1,7.705,15147.0,22.9,22.75,17.0,30.71,85.0,20.3,98.89,2019-07-21 03:00:00
1,8.72,14667.0,22.2,22.8,13.0,31.18,88.0,20.1,98.86,2019-07-21 04:00:00
1,17.42,14395.0,21.8,22.61,12.0,29.7,89.0,20.0,98.88,2019-07-21 05:00:00
1,13.36,14140.0,22.1,22.13,17.0,29.58,87.0,19.8,98.96,2019-07-21 06:00:00
1,16.46,14202.0,22.2,22.91,11.0,30.06,89.0,20.3,99.01,2019-07-21 07:00:00
1,22.76,15019.0,23.7,22.88,17.0,31.66,83.0,20.6,99.06,2019-07-21 08:00:00
1,22.73,15955.0,23.6,24.06,24.0,28.37,57.0,14.6,99.14,2019-07-21 09:00:00
1,21.28,16538.0,24.6,23.67,24.0,27.62,49.0,13.3,99.06,2019-07-21 10:00:00
1,23.85,16996.0,25.0,25.87,17.0,28.8,48.0,13.4,99.09,2019-07-21 11:00:00
1,15.69,17477.0,26.5,26.31,10.0,29.41,44.0,13.3,99.18,2019-07-21 12:00:00
1,18.54,17698.0,26.8,28.22,10.0,31.02,46.0,14.5,99.15,2019-07-21 13:00:00
